group,prevalence,scenario,transmission,spillover,description,species,density
species 1,0.32121861708114746,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3227401396084428,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3239222058450928,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32486695817367905,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32563932234020243,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3262825277948198,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3268264694127374,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32729248198960503,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32769619084517915,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32804932270303433,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32836077223975446,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3286375737802768,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3288851767424757,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32910796712382334,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3293094969290596,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3294926702661801,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.32965989278333324,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3298131727971939,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3299541518524486,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3300842996217735,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33020474505211855,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33031662065424633,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.330420761933678,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3305179428256588,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3306088615608603,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33069407633926956,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33077412578445403,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33084946471401033,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3309205001389521,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3309875658611159,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33105100291407275,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3311111252429912,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33116795696539136,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33122232430931414,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3312738392676137,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33132290572859713,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3313696868118554,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33141434691198,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3314570197343544,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3314978337726416,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33153690787375883,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3315743567428754,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33161027433895873,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.33164475405177885,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.2838850937053802,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.2950938713113358,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3023566717039245,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.30728415717180235,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3108405736632963,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3135310517394372,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.315639767656384,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3173383733026136,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3187367252355214,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.31990846937942136,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3209048743953735,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3217627586661834,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3225092624735019,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32316485202355666,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3237452383022291,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32426272099709713,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3247269822067349,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.325145918957034,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3255258493228612,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32587199074212064,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3261886669710649,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32647949398723575,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32674752688673253,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3269953578867088,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3272251538961957,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3274388836774972,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3276380880902101,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3278242884697093,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3279986746720991,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32816233723776683,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3283162567684942,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32846125368694634,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32859809828590425,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32872746645793904,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3288499501248575,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3289660620111558,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.329076306552728,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3291811428247433,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3292807386145361,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32937602272216565,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32946674340235227,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3295534000402385,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3296362544053903,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3297155575113919,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.32979152764485214,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3298643687672525,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3299342678830897,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.3300014129242496,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.33006595111863196,2,dd,2,2: sp. 1 density,species 2,10
species 2,0.33012803510997657,2,dd,2,2: sp. 1 density,species 2,10
combined,0.2812339291981219,2,dd,2,2: sp. 1 density,species 2,10
combined,0.2933746865064444,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3038336576108314,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3104359041855752,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3147899401352844,2,dd,2,2: sp. 1 density,species 2,10
combined,0.31782798310375643,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3200498970220906,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3217371591272543,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3230576650153242,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3241168317429331,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3249838039754197,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32570563618944554,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3263153721911318,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3268368526398948,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32728767285698634,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32768110781200255,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32802727212434346,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3283341669947849,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32860801384710425,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3288538192752845,2,dd,2,2: sp. 1 density,species 2,10
combined,0.329075637519453,2,dd,2,2: sp. 1 density,species 2,10
combined,0.329276782508221,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3294599965388544,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3296275659540513,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3297813635078868,2,dd,2,2: sp. 1 density,species 2,10
combined,0.32992305396774996,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3300539281782326,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3301752567498103,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33028799285904165,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3303930108267339,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3304910948821456,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3305828777317243,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3306689622107003,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33074985946968855,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3308260249078406,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33089783518927235,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3309656690030524,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3310298732982415,2,dd,2,2: sp. 1 density,species 2,10
combined,0.331090501819071,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33114840587008687,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33120322143732595,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33125537260395377,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33130504095759206,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3313524072731462,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3313976201329383,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3314408213178627,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33148214160027895,2,dd,2,2: sp. 1 density,species 2,10
combined,0.3315217068029118,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33155962045463183,2,dd,2,2: sp. 1 density,species 2,10
combined,0.33159598495397163,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.28636363648833263,3,dd,2,3: sp. 2 density,species 2,0
species 1,0.2963989369553831,3,dd,2,3: sp. 2 density,species 2,6.122448979591836
species 1,0.30319384056217846,3,dd,2,3: sp. 2 density,species 2,12.244897959183673
species 1,0.30787615474078944,3,dd,2,3: sp. 2 density,species 2,18.36734693877551
species 1,0.31128433074951833,3,dd,2,3: sp. 2 density,species 2,24.489795918367346
species 1,0.313877223899677,3,dd,2,3: sp. 2 density,species 2,30.612244897959183
species 1,0.31591788587475117,3,dd,2,3: sp. 2 density,species 2,36.73469387755102
species 1,0.31756697640840337,3,dd,2,3: sp. 2 density,species 2,42.857142857142854
species 1,0.31892809844393716,3,dd,2,3: sp. 2 density,species 2,48.97959183673469
species 1,0.32007110991258264,3,dd,2,3: sp. 2 density,species 2,55.10204081632653
species 1,0.3210448505668396,3,dd,2,3: sp. 2 density,species 2,61.224489795918366
species 1,0.3218845318952413,3,dd,2,3: sp. 2 density,species 2,67.3469387755102
species 1,0.32261622252280925,3,dd,2,3: sp. 2 density,species 2,73.46938775510203
species 1,0.323259502175327,3,dd,2,3: sp. 2 density,species 2,79.59183673469387
species 1,0.3238296233513602,3,dd,2,3: sp. 2 density,species 2,85.71428571428571
species 1,0.3243385727124831,3,dd,2,3: sp. 2 density,species 2,91.83673469387755
species 1,0.32479531115853766,3,dd,2,3: sp. 2 density,species 2,97.95918367346938
species 1,0.325207877572779,3,dd,2,3: sp. 2 density,species 2,104.08163265306122
species 1,0.32558229594664717,3,dd,2,3: sp. 2 density,species 2,110.20408163265306
species 1,0.3259236325584481,3,dd,2,3: sp. 2 density,species 2,116.3265306122449
species 1,0.3262360977076952,3,dd,2,3: sp. 2 density,species 2,122.44897959183673
species 1,0.32652321293984393,3,dd,2,3: sp. 2 density,species 2,128.57142857142856
species 1,0.32678795132412897,3,dd,2,3: sp. 2 density,species 2,134.6938775510204
species 1,0.32703282765201963,3,dd,2,3: sp. 2 density,species 2,140.81632653061223
species 1,0.32726002598957504,3,dd,2,3: sp. 2 density,species 2,146.93877551020407
species 1,0.32747137047086095,3,dd,2,3: sp. 2 density,species 2,153.0612244897959
species 1,0.327668475242855,3,dd,2,3: sp. 2 density,species 2,159.18367346938774
species 1,0.3278527384902009,3,dd,2,3: sp. 2 density,species 2,165.30612244897958
species 1,0.32802536453552833,3,dd,2,3: sp. 2 density,species 2,171.42857142857142
species 1,0.32818744060714744,3,dd,2,3: sp. 2 density,species 2,177.55102040816325
species 1,0.32833990409567837,3,dd,2,3: sp. 2 density,species 2,183.6734693877551
species 1,0.3284835907065062,3,dd,2,3: sp. 2 density,species 2,189.79591836734693
species 1,0.3286192016476761,3,dd,2,3: sp. 2 density,species 2,195.91836734693877
species 1,0.32874743483449054,3,dd,2,3: sp. 2 density,species 2,202.0408163265306
species 1,0.3288688832486199,3,dd,2,3: sp. 2 density,species 2,208.16326530612244
species 1,0.32898405193027536,3,dd,2,3: sp. 2 density,species 2,214.28571428571428
species 1,0.3290934100441206,3,dd,2,3: sp. 2 density,species 2,220.40816326530611
species 1,0.32919742336266755,3,dd,2,3: sp. 2 density,species 2,226.53061224489795
species 1,0.3292964302924088,3,dd,2,3: sp. 2 density,species 2,232.6530612244898
species 1,0.3293908178110129,3,dd,2,3: sp. 2 density,species 2,238.77551020408163
species 1,0.32948087358716044,3,dd,2,3: sp. 2 density,species 2,244.89795918367346
species 1,0.32956691077341455,3,dd,2,3: sp. 2 density,species 2,251.0204081632653
species 1,0.32964918454969155,3,dd,2,3: sp. 2 density,species 2,257.1428571428571
species 1,0.3297279556184692,3,dd,2,3: sp. 2 density,species 2,263.265306122449
species 1,0.329803402015607,3,dd,2,3: sp. 2 density,species 2,269.3877551020408
species 1,0.32987579937823064,3,dd,2,3: sp. 2 density,species 2,275.51020408163265
species 1,0.32994521288517187,3,dd,2,3: sp. 2 density,species 2,281.63265306122446
species 1,0.3300119441357112,3,dd,2,3: sp. 2 density,species 2,287.7551020408163
species 1,0.33007608232936425,3,dd,2,3: sp. 2 density,species 2,293.87755102040813
species 1,0.3301376847035308,3,dd,2,3: sp. 2 density,species 2,300
species 2,NaN,3,dd,2,3: sp. 2 density,species 2,0
species 2,0.28938334744604066,3,dd,2,3: sp. 2 density,species 2,6.122448979591836
species 2,0.3041874740340248,3,dd,2,3: sp. 2 density,species 2,12.244897959183673
species 2,0.31162571638818976,3,dd,2,3: sp. 2 density,species 2,18.36734693877551
species 2,0.31605740334739085,3,dd,2,3: sp. 2 density,species 2,24.489795918367346
species 2,0.31899107174332725,3,dd,2,3: sp. 2 density,species 2,30.612244897959183
species 2,0.32107446575504917,3,dd,2,3: sp. 2 density,species 2,36.73469387755102
species 2,0.3226298392707466,3,dd,2,3: sp. 2 density,species 2,42.857142857142854
species 2,0.32383512600027264,3,dd,2,3: sp. 2 density,species 2,48.97959183673469
species 2,0.3247964959424138,3,dd,2,3: sp. 2 density,species 2,55.10204081632653
species 2,0.3255811461731376,3,dd,2,3: sp. 2 density,species 2,61.224489795918366
species 2,0.32623369082804665,3,dd,2,3: sp. 2 density,species 2,67.3469387755102
species 2,0.32678493317413765,3,dd,2,3: sp. 2 density,species 2,73.46938775510203
species 2,0.3272566647202951,3,dd,2,3: sp. 2 density,species 2,79.59183673469387
species 2,0.3276650161101817,3,dd,2,3: sp. 2 density,species 2,85.71428571428571
species 2,0.3280220969240681,3,dd,2,3: sp. 2 density,species 2,91.83673469387755
species 2,0.3283365508968641,3,dd,2,3: sp. 2 density,species 2,97.95918367346938
species 2,0.3286159748247462,3,dd,2,3: sp. 2 density,species 2,104.08163265306122
species 2,0.32886579853423203,3,dd,2,3: sp. 2 density,species 2,110.20408163265306
species 2,0.32909048722669715,3,dd,2,3: sp. 2 density,species 2,116.3265306122449
species 2,0.3292936529336711,3,dd,2,3: sp. 2 density,species 2,122.44897959183673
